  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1     1500.57    835.07     43.08     48.00   1224.43
  2     1498.44    844.87     43.19     48.00   1219.35
  3     1499.64    847.82     43.13     48.00   1219.69
  4     1500.39    828.72     43.04     48.00   1226.17
  5     1500.14    830.66     43.03     48.00   1225.34
  6     1499.71    839.75     43.10     48.00   1222.18
  7     1499.77    836.36     43.23     48.00   1223.21
  8     1499.93    847.25     43.13     48.00   1220.15
  9     1500.54    847.68     43.10     48.00   1220.64
  10     1499.80    846.86     43.07     48.00   1220.15
  11     1499.49    834.41     43.06     48.00   1223.56
  12     1500.12    839.40     43.12     48.00   1222.68
  13     1499.79    839.92     43.11     48.00   1222.20
  14     1500.73    832.97     43.06     48.00   1225.23
  15     1499.41    847.82     43.15     48.00   1219.45
  16     1500.31    827.11     42.97     48.00   1226.59
  17     1499.33    842.67     43.16     48.00   1220.91
  18     1500.61    840.06     43.06     48.00   1223.00
  19     1500.07    830.83     43.11     48.00   1225.19
  20     1500.20    845.08     43.10     48.00   1221.08
