  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1     1500.13    835.85     43.17     48.00   1223.74
  2     1500.27    825.09     43.03     48.00   1227.13
  3     1500.59    845.34     43.11     48.00   1221.39
  4     1500.71    839.21     43.22     48.00   1223.30
  5     1500.02    834.52     43.14     48.00   1224.03
  6     1499.40    838.82     43.24     48.00   1222.11
  7     1499.97    839.88     43.13     48.00   1222.39
  8     1499.74    831.99     43.08     48.00   1224.53
  9     1500.51    837.46     43.19     48.00   1223.63
  10     1500.79    839.88     43.14     48.00   1223.20
  11     1499.63    825.09     43.07     48.00   1226.47
  12     1499.85    842.13     43.19     48.00   1221.58
  13     1500.44    833.92     43.05     48.00   1224.67
  14     1501.13    830.51     43.09     48.00   1226.35
  15     1500.05    843.84     43.04     48.00   1221.32
  16     1500.54    825.06     43.21     48.00   1227.36
  17     1500.06    839.68     43.14     48.00   1222.53
  18     1500.13    837.25     43.21     48.00   1223.31
  19     1500.36    839.49     43.11     48.00   1222.90
  20     1499.96    845.89     43.12     48.00   1220.59
