  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1     1165.99    648.66     41.83     47.25    946.03
  2     1165.81    659.41     41.94     47.25    942.61
  3     1166.28    646.47     41.81     47.25    946.98
  4     1165.77    664.96     42.03     47.25    940.89
  5     1165.60    649.80     41.80     47.25    945.31
  6     1165.54    657.90     41.94     47.25    942.80
  7     1166.59    658.79     41.99     47.25    943.57
  8     1165.59    667.00     41.91     47.25    940.14
  9     1165.40    655.03     41.92     47.25    943.51
  10     1166.26    653.31     41.77     47.25    944.93
  11     1165.84    658.17     41.89     47.25    943.03
  12     1166.40    660.71     41.90     47.25    942.82
  13     1166.79    660.17     41.87     47.25    943.39
  14     1165.69    654.87     41.79     47.25    943.89
  15     1165.64    658.31     41.91     47.25    942.78
  16     1166.07    657.01     41.80     47.25    943.63
  17     1165.18    656.31     41.85     47.25    942.93
  18     1166.01    652.82     42.00     47.25    944.75
  19     1166.38    663.51     41.84     47.25    942.00
  20     1166.42    660.10     41.83     47.25    943.06
